source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-238,How Chemically Contaminated Are We?,0.0,0.0,0.0,0.03,2,3,-0.03,chemically contaminated we,MED-2746 | MED-3630 | MED-3013 | MED-5224 | MED-3054,MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4739 | MED-4740 | MED-4741 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4804 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5167 | MED-5168 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-238,How Chemically Contaminated Are We?,0.0,0.0,0.0,0.0,1,5,0.0,How Chemically Contaminated Are We?,MED-999 | MED-2391 | MED-2650 | MED-956 | MED-4911,MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4739 | MED-4740 | MED-4741 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4804 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5167 | MED-5168 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-238,How Chemically Contaminated Are We?,0.0,0.0,0.0,0.0,1,5,0.0,How Chemically Contaminated Are We?,MED-999 | MED-2391 | MED-2650 | MED-956 | MED-4911,MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4739 | MED-4740 | MED-4741 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4804 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5167 | MED-5168 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-238,How Chemically Contaminated Are We?,0.0,0.0,0.0,0.03,2,5,-0.03,How Chemically Contaminated Are We?,MED-4451 | MED-999 | MED-2391 | MED-2746 | MED-2650,MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4739 | MED-4740 | MED-4741 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4804 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5167 | MED-5168 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,0.2094150420851268
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-238,How Chemically Contaminated Are We?,0.0,0.0,0.0,0.0,1,5,0.0,How Chemically Contaminated Are We?,MED-4451 | MED-2746 | MED-4465 | MED-5224 | MED-3880,MED-4474 | MED-4475 | MED-4476 | MED-4477 | MED-4479 | MED-4480 | MED-4481 | MED-4482 | MED-4483 | MED-4484 | MED-4485 | MED-4486 | MED-4487 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4739 | MED-4740 | MED-4741 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4804 | MED-5069 | MED-5070 | MED-5071 | MED-5072 | MED-5167 | MED-5168 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1506,leucine,0.06666666666666667,1.0,0.3391602052736161,0.0,1,1,0.5666666666666667,leucine,MED-5239 | MED-2126 | MED-2121 | MED-4306 | MED-2117,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1506,leucine,0.06666666666666667,1.0,0.3391602052736161,0.0,1,1,0.5666666666666667,leucine,MED-5239 | MED-2126 | MED-2121 | MED-4306 | MED-2117,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.0,1,1,0.31666666666666665,leucine,MED-2126 | MED-5239 | MED-5202 | MED-2121 | MED-1953,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.0,1,1,0.31666666666666665,leucine,MED-2126 | MED-5239 | MED-5202 | MED-2121 | MED-1953,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.03,2,1,0.2866666666666666,leucine,MED-2126 | MED-5239 | MED-2121 | MED-5202 | MED-4306,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.03,2,1,0.2866666666666666,leucine,MED-2126 | MED-5239 | MED-2121 | MED-5202 | MED-4306,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.0,1,1,0.31666666666666665,leucine,MED-2126 | MED-5239 | MED-5202 | MED-2121 | MED-1953,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.0,1,1,0.31666666666666665,leucine,MED-2126 | MED-5239 | MED-5202 | MED-2121 | MED-1953,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-1506,leucine,0.06666666666666667,0.5,0.21398626473452756,0.03,2,1,0.2866666666666666,leucine,MED-2126 | MED-5239 | MED-2121 | MED-5202 | MED-4306,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,0.5525174835224677
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-1506,leucine,0.06666666666666667,1.0,0.3391602052736161,0.0,1,1,0.5666666666666667,leucine,MED-5239 | MED-2126 | MED-2121 | MED-4306 | MED-2117,MED-2498 | MED-2501 | MED-2502 | MED-2504 | MED-2505 | MED-2506 | MED-2507 | MED-2509 | MED-2510 | MED-2511 | MED-2512 | MED-2513 | MED-2517 | MED-2519 | MED-5239,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-4946 | MED-4114 | MED-1198,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-4946 | MED-4114 | MED-1198,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4544 | MED-3503,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4544 | MED-3503,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.03,2,1,0.6366666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4946 | MED-4114,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.03,2,1,0.6366666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4946 | MED-4114,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4544 | MED-3503,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-4946 | MED-4114 | MED-1198,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.03,2,1,0.6366666666666666,prolactin,MED-3792 | MED-3797 | MED-1121 | MED-4946 | MED-4114,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,0.677323673538282
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-1940,prolactin,0.16666666666666666,1.0,0.5531464700081437,0.0,1,1,0.6666666666666666,prolactin,MED-3792 | MED-3797 | MED-4946 | MED-4114 | MED-1198,MED-3791 | MED-3792 | MED-3793 | MED-3794 | MED-3795 | MED-3796 | MED-3797 | MED-3798 | MED-3799 | MED-3800 | MED-3801 | MED-666,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,rickets,MED-4573 | MED-10 | MED-14 | MED-118 | MED-301,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,rickets,MED-4573 | MED-10 | MED-14 | MED-118 | MED-301,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-2019,rickets,0.0,0.0,0.0,0.0,1,1,0.0,rickets,MED-4654 | MED-2991 | MED-4812 | MED-4300 | MED-5130,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-2019,rickets,0.0,0.0,0.0,0.0,1,1,0.0,rickets,MED-4654 | MED-2991 | MED-4812 | MED-4300 | MED-5130,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.03,2,1,0.8033333333333332,rickets,MED-4573 | MED-4654 | MED-10 | MED-2991 | MED-14,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.03,2,1,0.8033333333333332,rickets,MED-4573 | MED-4654 | MED-10 | MED-2991 | MED-14,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-2019,rickets,0.0,0.0,0.0,0.0,1,1,0.0,rickets,MED-4654 | MED-2991 | MED-4812 | MED-4300 | MED-5130,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,rickets,MED-4573 | MED-10 | MED-14 | MED-118 | MED-301,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Transferred source policy,bm25_keyword,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,rickets,MED-4573 | MED-10 | MED-14 | MED-118 | MED-301,MED-4573 | MED-4574 | MED-4575,0.9218252274955938
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-2019,rickets,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,rickets,MED-4573 | MED-10 | MED-14 | MED-118 | MED-301,MED-4573 | MED-4574 | MED-4575,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-4380 | MED-4381,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-4380 | MED-4381,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-4860 | MED-2668 | MED-2669 | MED-1506 | MED-4161,MED-4380 | MED-4381,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-4860 | MED-2668 | MED-2669 | MED-1506 | MED-4161,MED-4380 | MED-4381,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.03,2,1,-0.03,amnesia,MED-10 | MED-4860 | MED-14 | MED-2668 | MED-118,MED-4380 | MED-4381,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-551,amnesia,0.0,0.0,0.0,0.03,2,1,-0.03,amnesia,MED-10 | MED-4860 | MED-14 | MED-2668 | MED-118,MED-4380 | MED-4381,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-4860 | MED-2668 | MED-2669 | MED-1506 | MED-4161,MED-4380 | MED-4381,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-4860 | MED-2668 | MED-2669 | MED-1506 | MED-4161,MED-4380 | MED-4381,
scifact,nfcorpus,test,Transferred source policy,dense_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-4860 | MED-2668 | MED-2669 | MED-1506 | MED-4161,MED-4380 | MED-4381,0.0662793156610188
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-551,amnesia,0.0,0.0,0.0,0.0,1,1,0.0,amnesia,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-4380 | MED-4381,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,splenda,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-3486 | MED-4456 | MED-5064 | MED-2204 | MED-5173,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,splenda,MED-3486 | MED-4456 | MED-5064 | MED-2204 | MED-5173,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.03,2,1,-0.03,Splenda,MED-10 | MED-3486 | MED-14 | MED-4456 | MED-118,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-2134,Splenda,0.0,0.0,0.0,0.03,2,1,-0.03,splenda,MED-10 | MED-3486 | MED-14 | MED-4456 | MED-118,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-3486 | MED-4456 | MED-5064 | MED-2204 | MED-5173,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-3486 | MED-4456 | MED-5064 | MED-2204 | MED-5173,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Transferred source policy,dense_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-3486 | MED-4456 | MED-5064 | MED-2204 | MED-5173,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,0.08866333995404385
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-2134,Splenda,0.0,0.0,0.0,0.0,1,1,0.0,Splenda,MED-10 | MED-14 | MED-118 | MED-301 | MED-306,MED-1574 | MED-1575 | MED-1576 | MED-1577 | MED-1578 | MED-1579 | MED-1580 | MED-1581 | MED-1582 | MED-5053 | MED-5054 | MED-5055,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-3342,Is Coconut Milk Good For You?,0.3333333333333333,1.0,0.46927872602275644,0.0,1,6,0.8333333333333333,Is Coconut Milk Good For You?,MED-5012 | MED-3109 | MED-2291 | MED-4000 | MED-4001,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,1.0,0.7653606369886217,0.0,1,4,1.1666666666666665,coconut milk good you,MED-5012 | MED-5014 | MED-4000 | MED-3109 | MED-4004,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,0.5,0.49818925746641285,0.0,1,6,0.9166666666666666,Is Coconut Milk Good For You?,MED-4000 | MED-5012 | MED-2774 | MED-5014 | MED-5016,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-3342,Is Coconut Milk Good For You?,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.0,1,4,0.5,coconut milk good you,MED-2774 | MED-5015 | MED-5012 | MED-4000 | MED-5022,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-3342,Is Coconut Milk Good For You?,0.3333333333333333,1.0,0.46927872602275644,0.03,2,6,0.8033333333333332,Is Coconut Milk Good For You?,MED-5012 | MED-4000 | MED-3109 | MED-2291 | MED-2774,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,1.0,0.6713860725233041,0.03,2,4,1.1366666666666665,coconut milk good you,MED-5012 | MED-2774 | MED-4000 | MED-5014 | MED-5015,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,0.5,0.49818925746641285,0.0,1,6,0.9166666666666666,Is Coconut Milk Good For You?,MED-4000 | MED-5012 | MED-2774 | MED-5014 | MED-5016,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-3342,Is Coconut Milk Good For You?,0.3333333333333333,1.0,0.46927872602275644,0.0,1,6,0.8333333333333333,Is Coconut Milk Good For You?,MED-5012 | MED-3109 | MED-2291 | MED-4000 | MED-4001,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,1.0,0.6713860725233041,0.03,2,4,1.1366666666666665,coconut milk good you,MED-5012 | MED-2774 | MED-4000 | MED-5014 | MED-5015,MED-5012 | MED-5013 | MED-5014,1.0489741364938974
scifact,nfcorpus,test,Oracle retrieval action,bm25_keyword,PLAIN-3342,Is Coconut Milk Good For You?,0.6666666666666666,1.0,0.7653606369886217,0.0,1,4,1.1666666666666665,coconut milk good you,MED-5012 | MED-5014 | MED-4000 | MED-3109 | MED-4004,MED-5012 | MED-5013 | MED-5014,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-3412,Plant vs. Cow Calcium,0.02040816326530612,1.0,0.3391602052736161,0.0,1,4,0.5204081632653061,Plant vs. Cow Calcium,MED-4682 | MED-2055 | MED-936 | MED-4469 | MED-901,MED-1699 | MED-1700 | MED-1701 | MED-1702 | MED-1703 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-3226 | MED-3227 | MED-3228 | MED-3229 | MED-3230 | MED-3231 | MED-3232 | MED-3233 | MED-3235 | MED-3236 | MED-3237 | MED-3597 | MED-3598 | MED-3599 | MED-3780 | MED-3781 | MED-3782 | MED-3783 | MED-3784 | MED-3785 | MED-3786 | MED-3787 | MED-3788 | MED-3789 | MED-3790 | MED-4319 | MED-4320 | MED-4682 | MED-4722 | MED-4951 | MED-5108 | MED-5109,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-3412,Plant vs. Cow Calcium,0.02040816326530612,1.0,0.3391602052736161,0.0,1,4,0.5204081632653061,plant vs cow calcium,MED-4682 | MED-2055 | MED-936 | MED-4469 | MED-901,MED-1699 | MED-1700 | MED-1701 | MED-1702 | MED-1703 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-3226 | MED-3227 | MED-3228 | MED-3229 | MED-3230 | MED-3231 | MED-3232 | MED-3233 | MED-3235 | MED-3236 | MED-3237 | MED-3597 | MED-3598 | MED-3599 | MED-3780 | MED-3781 | MED-3782 | MED-3783 | MED-3784 | MED-3785 | MED-3786 | MED-3787 | MED-3788 | MED-3789 | MED-3790 | MED-4319 | MED-4320 | MED-4682 | MED-4722 | MED-4951 | MED-5108 | MED-5109,
