split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
test,Train-best retrieval action,dense_keep,6258678221542545760,what was the population of new zealand in 1917,1.0,1.0,1.0,0.0,1,9,1.5,what was the population of new zealand in 1917,nq:6258678221542545760 | nq:-6470661682628568770 | nq:4296988594167310929 | nq:-98841062459429595 | nq:-5540686429652317618,nq:6258678221542545760
test,Selective retrieval policy,bm25_keep,6258678221542545760,what was the population of new zealand in 1917,1.0,1.0,1.0,0.0,1,9,1.5,what was the population of new zealand in 1917,nq:6258678221542545760 | nq:-6470661682628568770 | nq:7714908170965184772 | nq:-98841062459429595 | nq:-7837083251458003906,nq:6258678221542545760
test,Oracle retrieval action,bm25_keep,6258678221542545760,what was the population of new zealand in 1917,1.0,1.0,1.0,0.0,1,9,1.5,what was the population of new zealand in 1917,nq:6258678221542545760 | nq:-6470661682628568770 | nq:7714908170965184772 | nq:-98841062459429595 | nq:-7837083251458003906,nq:6258678221542545760
test,Vanilla BM25,bm25_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,9,1.5,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:-8494466275231295992 | nq:-5601413985616628576,nq:4432617520373099396
test,BM25 keyword,bm25_keyword,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,6,1.5,total strength judges supreme court india,nq:4432617520373099396 | nq:1340598526765817964 | nq:-8494466275231295992 | nq:7947030328438136760 | nq:-5601413985616628576,nq:4432617520373099396
test,Dense original,dense_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,9,1.5,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:2859889984890627668 | nq:6453146090264489338,nq:4432617520373099396
test,Dense keyword,dense_keyword,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,6,1.5,total strength judges supreme court india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:2859889984890627668 | nq:6453146090264489338,nq:4432617520373099396
test,Hybrid original,hybrid_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.03,2,9,1.47,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:-8494466275231295992 | nq:2859889984890627668,nq:4432617520373099396
test,Hybrid keyword,hybrid_keyword,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.03,2,6,1.47,total strength judges supreme court india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:-8494466275231295992 | nq:2859889984890627668,nq:4432617520373099396
test,Train-best retrieval action,dense_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,9,1.5,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:2859889984890627668 | nq:6453146090264489338,nq:4432617520373099396
test,Selective retrieval policy,bm25_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,9,1.5,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:-8494466275231295992 | nq:-5601413985616628576,nq:4432617520373099396
test,Oracle retrieval action,bm25_keep,4432617520373099396,total strength of judges in supreme court of india,1.0,1.0,1.0,0.0,1,9,1.5,total strength of judges in supreme court of india,nq:4432617520373099396 | nq:1340598526765817964 | nq:7947030328438136760 | nq:-8494466275231295992 | nq:-5601413985616628576,nq:4432617520373099396
test,Vanilla BM25,bm25_keep,-5372667077951673175,what is the cross on a letter t called,0.0,0.0,0.0,0.0,1,9,0.0,what is the cross on a letter t called,nq:775172980988648781 | nq:-8188778280161966817 | nq:6277705479500881118 | nq:5062184728482203596 | nq:-7876533033876892996,nq:-5372667077951673175
test,BM25 keyword,bm25_keyword,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,4,1.5,cross letter t called,nq:-5372667077951673175 | nq:6277705479500881118 | nq:6507459087595991641 | nq:-303776797247457856 | nq:2198538934964547889,nq:-5372667077951673175
test,Dense original,dense_keep,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,9,1.5,what is the cross on a letter t called,nq:-5372667077951673175 | nq:4560312274731820970 | nq:8337717622517057893 | nq:-6112660378083609841 | nq:-1545150092700302635,nq:-5372667077951673175
test,Dense keyword,dense_keyword,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,4,1.5,cross letter t called,nq:-5372667077951673175 | nq:4560312274731820970 | nq:8337717622517057893 | nq:-6112660378083609841 | nq:-232899194860976791,nq:-5372667077951673175
test,Hybrid original,hybrid_keep,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.03,2,9,1.47,what is the cross on a letter t called,nq:-5372667077951673175 | nq:775172980988648781 | nq:-8188778280161966817 | nq:4560312274731820970 | nq:6277705479500881118,nq:-5372667077951673175
test,Hybrid keyword,hybrid_keyword,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.03,2,4,1.47,cross letter t called,nq:-5372667077951673175 | nq:4560312274731820970 | nq:6277705479500881118 | nq:6507459087595991641 | nq:8337717622517057893,nq:-5372667077951673175
test,Train-best retrieval action,dense_keep,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,9,1.5,what is the cross on a letter t called,nq:-5372667077951673175 | nq:4560312274731820970 | nq:8337717622517057893 | nq:-6112660378083609841 | nq:-1545150092700302635,nq:-5372667077951673175
test,Selective retrieval policy,dense_keep,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,9,1.5,what is the cross on a letter t called,nq:-5372667077951673175 | nq:4560312274731820970 | nq:8337717622517057893 | nq:-6112660378083609841 | nq:-1545150092700302635,nq:-5372667077951673175
test,Oracle retrieval action,bm25_keyword,-5372667077951673175,what is the cross on a letter t called,1.0,1.0,1.0,0.0,1,4,1.5,cross letter t called,nq:-5372667077951673175 | nq:6277705479500881118 | nq:6507459087595991641 | nq:-303776797247457856 | nq:2198538934964547889,nq:-5372667077951673175
test,Vanilla BM25,bm25_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,9,1.5,what type of political system does el salvador have,nq:-8390473838502496745 | nq:8214553978288463642 | nq:-4234103220698127642 | nq:3470213507052116668 | nq:1712598136309612610,nq:-8390473838502496745
test,BM25 keyword,bm25_keyword,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,5,1.5,type political system el salvador,nq:-8390473838502496745 | nq:8214553978288463642 | nq:3470213507052116668 | nq:6219610777925981250 | nq:6166989945125161991,nq:-8390473838502496745
test,Dense original,dense_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,9,1.5,what type of political system does el salvador have,nq:-8390473838502496745 | nq:-7520682400646360503 | nq:6166989945125161991 | nq:-5942357491167725852 | nq:481461689673789519,nq:-8390473838502496745
test,Dense keyword,dense_keyword,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,5,1.5,type political system el salvador,nq:-8390473838502496745 | nq:-7520682400646360503 | nq:6166989945125161991 | nq:481461689673789519 | nq:-3453865467581075760,nq:-8390473838502496745
test,Hybrid original,hybrid_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.03,2,9,1.47,what type of political system does el salvador have,nq:-8390473838502496745 | nq:-7520682400646360503 | nq:8214553978288463642 | nq:-4234103220698127642 | nq:6166989945125161991,nq:-8390473838502496745
test,Hybrid keyword,hybrid_keyword,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.03,2,5,1.47,type political system el salvador,nq:-8390473838502496745 | nq:6166989945125161991 | nq:-7520682400646360503 | nq:8214553978288463642 | nq:3470213507052116668,nq:-8390473838502496745
test,Train-best retrieval action,dense_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,9,1.5,what type of political system does el salvador have,nq:-8390473838502496745 | nq:-7520682400646360503 | nq:6166989945125161991 | nq:-5942357491167725852 | nq:481461689673789519,nq:-8390473838502496745
test,Selective retrieval policy,bm25_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,9,1.5,what type of political system does el salvador have,nq:-8390473838502496745 | nq:8214553978288463642 | nq:-4234103220698127642 | nq:3470213507052116668 | nq:1712598136309612610,nq:-8390473838502496745
test,Oracle retrieval action,bm25_keep,-8390473838502496745,what type of political system does el salvador have,1.0,1.0,1.0,0.0,1,9,1.5,what type of political system does el salvador have,nq:-8390473838502496745 | nq:8214553978288463642 | nq:-4234103220698127642 | nq:3470213507052116668 | nq:1712598136309612610,nq:-8390473838502496745
test,Vanilla BM25,bm25_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,12,1.5,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:3421591493369976475 | nq:2044173796998267302 | nq:-7232598118423691501,nq:4468844360465538864
test,BM25 keyword,bm25_keyword,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,8,1.5,biome characteristic central sub saharan africa nearest equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:-360833956386934695 | nq:2044173796998267302 | nq:9206631954896801929,nq:4468844360465538864
test,Dense original,dense_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,12,1.5,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:9206631954896801929 | nq:1601276057401401758 | nq:-5595608492146677358,nq:4468844360465538864
test,Dense keyword,dense_keyword,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,8,1.5,biome characteristic central sub saharan africa nearest equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:1601276057401401758 | nq:9206631954896801929 | nq:-5595608492146677358,nq:4468844360465538864
test,Hybrid original,hybrid_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.03,2,12,1.47,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:3421591493369976475 | nq:9206631954896801929 | nq:1601276057401401758,nq:4468844360465538864
test,Hybrid keyword,hybrid_keyword,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.03,2,8,1.47,biome characteristic central sub saharan africa nearest equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:9206631954896801929 | nq:-360833956386934695 | nq:1601276057401401758,nq:4468844360465538864
test,Train-best retrieval action,dense_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,12,1.5,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:9206631954896801929 | nq:1601276057401401758 | nq:-5595608492146677358,nq:4468844360465538864
test,Selective retrieval policy,bm25_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,12,1.5,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:3421591493369976475 | nq:2044173796998267302 | nq:-7232598118423691501,nq:4468844360465538864
test,Oracle retrieval action,bm25_keep,4468844360465538864,which biome is characteristic of central sub saharan africa nearest the equator,1.0,1.0,1.0,0.0,1,12,1.5,which biome is characteristic of central sub saharan africa nearest the equator,nq:4468844360465538864 | nq:1550607712450089106 | nq:3421591493369976475 | nq:2044173796998267302 | nq:-7232598118423691501,nq:4468844360465538864
test,Vanilla BM25,bm25_keep,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.0,1,11,1.5,spanky and our gang sunday will never be the same lyrics,nq:-7792939356078893716 | nq:-4889375329655173589 | nq:-9199561147097898525 | nq:2485791396969793161 | nq:-4191127664107184255,nq:-7792939356078893716
test,BM25 keyword,bm25_keyword,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.0,1,8,1.5,spanky our gang sunday will never same lyrics,nq:-7792939356078893716 | nq:-4889375329655173589 | nq:-9199561147097898525 | nq:2485791396969793161 | nq:-7657379080399040683,nq:-7792939356078893716
test,Dense original,dense_keep,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.0,1,11,1.5,spanky and our gang sunday will never be the same lyrics,nq:-7792939356078893716 | nq:2485791396969793161 | nq:5372631738578000712 | nq:2747919437668471060 | nq:-4557343138367591127,nq:-7792939356078893716
test,Dense keyword,dense_keyword,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.0,1,8,1.5,spanky our gang sunday will never same lyrics,nq:-7792939356078893716 | nq:2485791396969793161 | nq:5372631738578000712 | nq:2236521535238054703 | nq:2747919437668471060,nq:-7792939356078893716
test,Hybrid original,hybrid_keep,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.03,2,11,1.47,spanky and our gang sunday will never be the same lyrics,nq:-7792939356078893716 | nq:2485791396969793161 | nq:-4889375329655173589 | nq:-9199561147097898525 | nq:5372631738578000712,nq:-7792939356078893716
test,Hybrid keyword,hybrid_keyword,-7792939356078893716,spanky and our gang sunday will never be the same lyrics,1.0,1.0,1.0,0.03,2,8,1.47,spanky our gang sunday will never same lyrics,nq:-7792939356078893716 | nq:2485791396969793161 | nq:-4889375329655173589 | nq:-9199561147097898525 | nq:5372631738578000712,nq:-7792939356078893716
