split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
test,Rewrite-all keyword,keyword_compress,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,3,1.5,significance sahara desert,nq:647659679149316553 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:432399360594227490 | nq:8518872418407042794,nq:647659679149316553
test,Rewrite-all entity expansion,entity_expand,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,3,1.5,significance sahara desert,nq:647659679149316553 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:432399360594227490 | nq:8518872418407042794,nq:647659679149316553
test,Train-best fixed rewrite,keyword_compress,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,3,1.5,significance sahara desert,nq:647659679149316553 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:432399360594227490 | nq:8518872418407042794,nq:647659679149316553
test,Selective bandit,keep,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,8,1.5,what is the significance of the sahara desert,nq:647659679149316553 | nq:-1851146794181763603 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:6272996566434680145,nq:647659679149316553
test,Oracle best action,keep,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,8,1.5,what is the significance of the sahara desert,nq:647659679149316553 | nq:-1851146794181763603 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:6272996566434680145,nq:647659679149316553
test,Vanilla BM25,keep,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,12,1.5,which of the following periods provided particularly high returns to stock​ investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-8188778280161966817 | nq:3470213507052116668,nq:-2398576916067490009
test,Rewrite-all keyword,keyword_compress,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,8,1.5,following periods provided particularly high returns stock investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-2162391145049066060 | nq:-752870544387680116,nq:-2398576916067490009
test,Rewrite-all entity expansion,entity_expand,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,8,1.5,following periods provided particularly high returns stock investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-2162391145049066060 | nq:-752870544387680116,nq:-2398576916067490009
test,Train-best fixed rewrite,keyword_compress,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,8,1.5,following periods provided particularly high returns stock investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-2162391145049066060 | nq:-752870544387680116,nq:-2398576916067490009
test,Selective bandit,keep,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,12,1.5,which of the following periods provided particularly high returns to stock​ investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-8188778280161966817 | nq:3470213507052116668,nq:-2398576916067490009
test,Oracle best action,keep,-2398576916067490009,which of the following periods provided particularly high returns to stock​ investors,1.0,1.0,1.0,0.0,1,12,1.5,which of the following periods provided particularly high returns to stock​ investors,nq:-2398576916067490009 | nq:2311014922242737246 | nq:-3453865467581075760 | nq:-8188778280161966817 | nq:3470213507052116668,nq:-2398576916067490009
test,Vanilla BM25,keep,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,10,1.5,what are the band members names of the rolling stones,nq:-7816789034233739974 | nq:-4622532030074150432 | nq:-6485399290736921293 | nq:6453146090264489338 | nq:7947030328438136760,nq:-7816789034233739974
test,Rewrite-all keyword,keyword_compress,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,5,1.5,band members names rolling stones,nq:-7816789034233739974 | nq:-4904982167797031611 | nq:-4622532030074150432 | nq:6453146090264489338 | nq:-6485399290736921293,nq:-7816789034233739974
test,Rewrite-all entity expansion,entity_expand,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,5,1.5,band members names rolling stones,nq:-7816789034233739974 | nq:-4904982167797031611 | nq:-4622532030074150432 | nq:6453146090264489338 | nq:-6485399290736921293,nq:-7816789034233739974
test,Train-best fixed rewrite,keyword_compress,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,5,1.5,band members names rolling stones,nq:-7816789034233739974 | nq:-4904982167797031611 | nq:-4622532030074150432 | nq:6453146090264489338 | nq:-6485399290736921293,nq:-7816789034233739974
test,Selective bandit,keep,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,10,1.5,what are the band members names of the rolling stones,nq:-7816789034233739974 | nq:-4622532030074150432 | nq:-6485399290736921293 | nq:6453146090264489338 | nq:7947030328438136760,nq:-7816789034233739974
test,Oracle best action,keep,-7816789034233739974,what are the band members names of the rolling stones,1.0,1.0,1.0,0.0,1,10,1.5,what are the band members names of the rolling stones,nq:-7816789034233739974 | nq:-4622532030074150432 | nq:-6485399290736921293 | nq:6453146090264489338 | nq:7947030328438136760,nq:-7816789034233739974
test,Vanilla BM25,keep,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,7,1.5,where does kylo ren's name come from,nq:-3617870338472078590 | nq:-7371522032295337009 | nq:-2337125086003031897 | nq:-546696194238868913 | nq:2466911194726715273,nq:-3617870338472078590
test,Rewrite-all keyword,keyword_compress,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,5,1.5,kylo ren s name come,nq:-3617870338472078590 | nq:-2337125086003031897 | nq:2466911194726715273 | nq:982203609098316932 | nq:-7371522032295337009,nq:-3617870338472078590
test,Rewrite-all entity expansion,entity_expand,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,5,1.5,kylo ren s name come,nq:-3617870338472078590 | nq:-2337125086003031897 | nq:2466911194726715273 | nq:982203609098316932 | nq:-7371522032295337009,nq:-3617870338472078590
test,Train-best fixed rewrite,keyword_compress,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,5,1.5,kylo ren s name come,nq:-3617870338472078590 | nq:-2337125086003031897 | nq:2466911194726715273 | nq:982203609098316932 | nq:-7371522032295337009,nq:-3617870338472078590
test,Selective bandit,keep,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,7,1.5,where does kylo ren's name come from,nq:-3617870338472078590 | nq:-7371522032295337009 | nq:-2337125086003031897 | nq:-546696194238868913 | nq:2466911194726715273,nq:-3617870338472078590
test,Oracle best action,keep,-3617870338472078590,where does kylo ren's name come from,1.0,1.0,1.0,0.0,1,7,1.5,where does kylo ren's name come from,nq:-3617870338472078590 | nq:-7371522032295337009 | nq:-2337125086003031897 | nq:-546696194238868913 | nq:2466911194726715273,nq:-3617870338472078590
test,Vanilla BM25,keep,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,10,1.5,where would a subcutaneous injection be made in the skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:935418947813312284 | nq:775172980988648781 | nq:-2539161215037702447,nq:-7900537827363346667
test,Rewrite-all keyword,keyword_compress,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,5,1.5,would subcutaneous injection made skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:775172980988648781 | nq:3470213507052116668 | nq:6034599695278533930,nq:-7900537827363346667
test,Rewrite-all entity expansion,entity_expand,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,5,1.5,would subcutaneous injection made skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:775172980988648781 | nq:3470213507052116668 | nq:6034599695278533930,nq:-7900537827363346667
test,Train-best fixed rewrite,keyword_compress,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,5,1.5,would subcutaneous injection made skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:775172980988648781 | nq:3470213507052116668 | nq:6034599695278533930,nq:-7900537827363346667
test,Selective bandit,keep,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,10,1.5,where would a subcutaneous injection be made in the skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:935418947813312284 | nq:775172980988648781 | nq:-2539161215037702447,nq:-7900537827363346667
test,Oracle best action,keep,-7900537827363346667,where would a subcutaneous injection be made in the skin,1.0,1.0,1.0,0.0,1,10,1.5,where would a subcutaneous injection be made in the skin,nq:-7900537827363346667 | nq:4826133206438959478 | nq:935418947813312284 | nq:775172980988648781 | nq:-2539161215037702447,nq:-7900537827363346667
test,Vanilla BM25,keep,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,10,1.5,in the process of science hypotheses lead most directly to,nq:-3475538705836210704 | nq:2157125040478289133 | nq:3860011458309154397 | nq:-5117382453861077400 | nq:3667525092654016134,nq:-3475538705836210704
test,Rewrite-all keyword,keyword_compress,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,6,1.5,process science hypotheses lead most directly,nq:-3475538705836210704 | nq:2157125040478289133 | nq:-1886758056229796497 | nq:-2209109666131627285 | nq:3860011458309154397,nq:-3475538705836210704
test,Rewrite-all entity expansion,entity_expand,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,6,1.5,process science hypotheses lead most directly,nq:-3475538705836210704 | nq:2157125040478289133 | nq:-1886758056229796497 | nq:-2209109666131627285 | nq:3860011458309154397,nq:-3475538705836210704
test,Train-best fixed rewrite,keyword_compress,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,6,1.5,process science hypotheses lead most directly,nq:-3475538705836210704 | nq:2157125040478289133 | nq:-1886758056229796497 | nq:-2209109666131627285 | nq:3860011458309154397,nq:-3475538705836210704
test,Selective bandit,keep,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,10,1.5,in the process of science hypotheses lead most directly to,nq:-3475538705836210704 | nq:2157125040478289133 | nq:3860011458309154397 | nq:-5117382453861077400 | nq:3667525092654016134,nq:-3475538705836210704
test,Oracle best action,keep,-3475538705836210704,in the process of science hypotheses lead most directly to,1.0,1.0,1.0,0.0,1,10,1.5,in the process of science hypotheses lead most directly to,nq:-3475538705836210704 | nq:2157125040478289133 | nq:3860011458309154397 | nq:-5117382453861077400 | nq:3667525092654016134,nq:-3475538705836210704
test,Vanilla BM25,keep,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,8,1.5,where do you get a cashiers check from,nq:1560261279486353160 | nq:6185983988907724243 | nq:-7876533033876892996 | nq:-3110463448404042979 | nq:5262336130893308488,nq:1560261279486353160
test,Rewrite-all keyword,keyword_compress,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,4,1.5,you get cashiers check,nq:1560261279486353160 | nq:6185983988907724243 | nq:-3110463448404042979 | nq:-8301229776197144275 | nq:-7371190246861514246,nq:1560261279486353160
test,Rewrite-all entity expansion,entity_expand,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,4,1.5,you get cashiers check,nq:1560261279486353160 | nq:6185983988907724243 | nq:-3110463448404042979 | nq:-8301229776197144275 | nq:-7371190246861514246,nq:1560261279486353160
test,Train-best fixed rewrite,keyword_compress,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,4,1.5,you get cashiers check,nq:1560261279486353160 | nq:6185983988907724243 | nq:-3110463448404042979 | nq:-8301229776197144275 | nq:-7371190246861514246,nq:1560261279486353160
test,Selective bandit,keep,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,8,1.5,where do you get a cashiers check from,nq:1560261279486353160 | nq:6185983988907724243 | nq:-7876533033876892996 | nq:-3110463448404042979 | nq:5262336130893308488,nq:1560261279486353160
test,Oracle best action,keep,1560261279486353160,where do you get a cashiers check from,1.0,1.0,1.0,0.0,1,8,1.5,where do you get a cashiers check from,nq:1560261279486353160 | nq:6185983988907724243 | nq:-7876533033876892996 | nq:-3110463448404042979 | nq:5262336130893308488,nq:1560261279486353160
test,Vanilla BM25,keep,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,9,1.5,when did we first put a rover on mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-9117144605577332927 | nq:-1567826404295558649 | nq:-1268179953831754266,nq:-5475012399181300014
test,Rewrite-all keyword,keyword_compress,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,5,1.5,we first put rover mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-5548201381317088445 | nq:2620904320274887581 | nq:1172277683662974732,nq:-5475012399181300014
test,Rewrite-all entity expansion,entity_expand,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,5,1.5,we first put rover mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-5548201381317088445 | nq:2620904320274887581 | nq:1172277683662974732,nq:-5475012399181300014
test,Train-best fixed rewrite,keyword_compress,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,5,1.5,we first put rover mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-5548201381317088445 | nq:2620904320274887581 | nq:1172277683662974732,nq:-5475012399181300014
test,Selective bandit,keep,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,9,1.5,when did we first put a rover on mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-9117144605577332927 | nq:-1567826404295558649 | nq:-1268179953831754266,nq:-5475012399181300014
test,Oracle best action,keep,-5475012399181300014,when did we first put a rover on mars,1.0,1.0,1.0,0.0,1,9,1.5,when did we first put a rover on mars,nq:-5475012399181300014 | nq:8221988726104372475 | nq:-9117144605577332927 | nq:-1567826404295558649 | nq:-1268179953831754266,nq:-5475012399181300014
test,Vanilla BM25,keep,-3320818211133139001,where is the amazon river located in south america,1.0,1.0,1.0,0.0,1,9,1.5,where is the amazon river located in south america,nq:-3320818211133139001 | nq:6334785042849701664 | nq:-5670136654288025028 | nq:-580230409795669145 | nq:6272996566434680145,nq:-3320818211133139001
