dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
hotpot,test,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",Emilia Fox,Vanilla BM25,bm25_keep,lexical,"She was educated at Bryanston School in Blandford, Dorset.",0.5555555555555556,Emilia Fox,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Flashbacks of a Fool | Emilia Fox | Blandford United F.C. | John Pearce (handballer) | Bryanston,Emilia Fox | Flashbacks of a Fool,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Train-best retrieval action,hybrid_keyword,lexical,"The Journal Record Building, also known as the Law Journal Record Building and the India Temple Shrine Building, is a Classical Revival style building in Oklahoma City, Oklahoma.",0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Journal Record Building | The Journal Record | Oklahoma City National Memorial | Alaska Trade Building | G. S. Street,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Train-best retrieval action,hybrid_keyword,span,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Journal Record Building | The Journal Record | Oklahoma City National Memorial | Alaska Trade Building | G. S. Street,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Train-best retrieval action,hybrid_keyword,answer_type,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Journal Record Building | The Journal Record | Oklahoma City National Memorial | Alaska Trade Building | G. S. Street,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Selective retrieval policy,bm25_keep,lexical,"The Journal Record Building, also known as the Law Journal Record Building and the India Temple Shrine Building, is a Classical Revival style building in Oklahoma City, Oklahoma.",0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Selective retrieval policy,bm25_keep,span,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Selective retrieval policy,bm25_keep,answer_type,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Vanilla BM25,bm25_keep,lexical,"It is home to the Port of Boston, a major shipping facility in the northeastern United States.",0.5454545454545454,Boston Harbor,0.0,0.35294117647058826,0.5,0.25,0.2640681225725909,1.0,0.625,Army United F.C. | Newark Bay | South Liverpool F.C. | Boston Harbor | DFDS,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Vanilla BM25,bm25_keep,span,Port,0.5454545454545454,Boston Harbor,0.0,0.5,0.5,0.25,0.2640681225725909,1.0,0.625,Army United F.C. | Newark Bay | South Liverpool F.C. | Boston Harbor | DFDS,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Vanilla BM25,bm25_keep,answer_type,Port,0.5454545454545454,Boston Harbor,0.0,0.5,0.5,0.25,0.2640681225725909,1.0,0.625,Army United F.C. | Newark Bay | South Liverpool F.C. | Boston Harbor | DFDS,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Train-best retrieval action,hybrid_keyword,lexical,"It is home to the Port of Boston, a major shipping facility in the northeastern United States.",0.5454545454545454,Boston Harbor,0.0,0.35294117647058826,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Train-best retrieval action,hybrid_keyword,span,Port,0.5454545454545454,Boston Harbor,0.0,0.5,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Train-best retrieval action,hybrid_keyword,answer_type,Port,0.5454545454545454,Boston Harbor,0.0,0.5,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Selective retrieval policy,hybrid_keyword,lexical,"It is home to the Port of Boston, a major shipping facility in the northeastern United States.",0.5454545454545454,Boston Harbor,0.0,0.35294117647058826,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Selective retrieval policy,hybrid_keyword,span,Port,0.5454545454545454,Boston Harbor,0.0,0.5,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adfc06d55429906c02daa2a,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,Selective retrieval policy,hybrid_keyword,answer_type,Port,0.5454545454545454,Boston Harbor,0.0,0.5,1.0,0.3333333333333333,0.5437713091520254,2.0,1.1366666666666667,Army United F.C. | Transportation in Boston | Boston Harbor | Newark Bay | Congress Street Grounds,Boston Harbor | Congress Street Grounds,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Vanilla BM25,bm25_keep,lexical,"He served less than a year of his second term, having resigned in 2008, when he was succeeded by another Republican and his former opponent, Nancy Landry of Lafayette, who still holds the seat.",0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Vanilla BM25,bm25_keep,span,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Vanilla BM25,bm25_keep,answer_type,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Train-best retrieval action,hybrid_keyword,lexical,"He served less than a year of his second term, having resigned in 2008, when he was succeeded by another Republican and his former opponent, Nancy Landry of Lafayette, who still holds the seat.",0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Nugroho Notosusanto | Donald Trahan | Jonathan Paton | Pengkhianatan G30S/PKI | Iwan Simatupang,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Train-best retrieval action,hybrid_keyword,span,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Nugroho Notosusanto | Donald Trahan | Jonathan Paton | Pengkhianatan G30S/PKI | Iwan Simatupang,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Train-best retrieval action,hybrid_keyword,answer_type,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Nugroho Notosusanto | Donald Trahan | Jonathan Paton | Pengkhianatan G30S/PKI | Iwan Simatupang,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Selective retrieval policy,bm25_keep,lexical,"He served less than a year of his second term, having resigned in 2008, when he was succeeded by another Republican and his former opponent, Nancy Landry of Lafayette, who still holds the seat.",0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Selective retrieval policy,bm25_keep,span,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b22f8554299042af8f6ff,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,Selective retrieval policy,bm25_keep,answer_type,2008,0.3333333333333333,Donald Trahan,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Nugroho Notosusanto | Donald Trahan | Jeb Hensarling | Charles Djou | Pengkhianatan G30S/PKI,Indonesian National Revolution | Nugroho Notosusanto,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Vanilla BM25,bm25_keep,lexical,"Author Nathanael West lived and worked at the hotel as a night manager in the early years after the hotel opened; one of West's real-life experiences at the hotel inspired the incident between Romola Martin and Homer Simpson that would later appear in ""The Day of the Locust"" (1939).",0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,0.5,0.5,0.3868528072345416,1.0,0.75,Hotel Kenmore Hall | Nathanael West | The Man with the Golden Arm | James F. Light | Kim Edwards,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Vanilla BM25,bm25_keep,span,Romola Martin,0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,0.5,0.5,0.3868528072345416,1.0,0.75,Hotel Kenmore Hall | Nathanael West | The Man with the Golden Arm | James F. Light | Kim Edwards,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Vanilla BM25,bm25_keep,answer_type,Romola Martin,0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,0.5,0.5,0.3868528072345416,1.0,0.75,Hotel Kenmore Hall | Nathanael West | The Man with the Golden Arm | James F. Light | Kim Edwards,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Train-best retrieval action,hybrid_keyword,lexical,"Author Nathanael West lived and worked at the hotel as a night manager in the early years after the hotel opened; one of West's real-life experiences at the hotel inspired the incident between Romola Martin and Homer Simpson that would later appear in ""The Day of the Locust"" (1939).",0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,1.0,1.0,0.8772153153380493,2.0,1.47,Nathanael West | Hotel Kenmore Hall | James F. Light | Nelson Algren | A Walk on the Wild Side,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Train-best retrieval action,hybrid_keyword,span,Romola Martin,0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,1.0,1.0,0.8772153153380493,2.0,1.47,Nathanael West | Hotel Kenmore Hall | James F. Light | Nelson Algren | A Walk on the Wild Side,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Train-best retrieval action,hybrid_keyword,answer_type,Romola Martin,0.5714285714285714,Hotel Kenmore Hall,0.0,0.0,1.0,1.0,0.8772153153380493,2.0,1.47,Nathanael West | Hotel Kenmore Hall | James F. Light | Nelson Algren | A Walk on the Wild Side,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Selective retrieval policy,dense_keep,lexical,"Nathanael West (born Nathan Weinstein; October 17, 1903 – December 22, 1940) was an American author, screenwriter and satirist.",0.42857142857142855,Nathanael West,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Nathanael West | James F. Light | A Walk on the Wild Side | The Man with the Golden Arm (novel) | Nelson Algren,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Selective retrieval policy,dense_keep,span,Nathan Weinstein,0.42857142857142855,Nathanael West,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Nathanael West | James F. Light | A Walk on the Wild Side | The Man with the Golden Arm (novel) | Nelson Algren,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Selective retrieval policy,dense_keep,answer_type,Nathan Weinstein,0.42857142857142855,Nathanael West,0.0,0.0,1.0,1.0,0.8503449055347546,1.0,1.5,Nathanael West | James F. Light | A Walk on the Wild Side | The Man with the Golden Arm (novel) | Nelson Algren,Nathanael West | Nelson Algren,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ab8a7f65542991b5579efca,"The city in which the Disney Resort & Spa, Aulani is located in, is colloquially known as what?","the ""second city"" of Oahu",Vanilla BM25,bm25_keep,lexical,He previously served as Vice President for Hotels and Business Solutions at Disneyland Paris after having been General Manager of the Disney Aulani Resort & Spa in Hawaii.,0.5,Djuan Rivers,0.0,0.06666666666666668,1.0,1.0,1.0,1.0,1.5,"Kapolei, Hawaii | Aulani | Tokyo DisneySea | Djuan Rivers | Disneyland Paris","Aulani | Kapolei, Hawaii",0,tiny_realdata_policy_reader_diagnostic
