split,method,qid,question,action_trace,recall_at_5,mrr,ndcg_at_5,reward,cost,retrieval_calls,top_docs,gold_docs
train,Vanilla BM25,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,stop,1.0,1.0,1.0,1.5,0.0,1,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
test,Rewrite-all entity,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",entity_expand,0.5,1.0,0.6131471927654584,0.955,0.045,2,Jessica Lee | Spencer Batiste | Gordon Birtwistle | Chris Skidmore | Wayne David,Dominic Grieve | Jessica Lee
test,Train-best fixed trace,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,Jessica Lee | Spencer Batiste | Gordon Birtwistle | Dominic Grieve | Chris Skidmore,Dominic Grieve | Jessica Lee
test,Multi-step FQI,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Jessica Lee | Spencer Batiste | Chris Skidmore | Dominic Grieve | Gordon Birtwistle,Dominic Grieve | Jessica Lee
test,Oracle two-step,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Jessica Lee | Spencer Batiste | Chris Skidmore | Dominic Grieve | Gordon Birtwistle,Dominic Grieve | Jessica Lee
test,Vanilla BM25,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,stop,1.0,1.0,1.0,1.5,0.0,1,The Uninvited (2009 film) | Guard Brothers | Movie 43 | Sucker Punch (2011 film) | Paula Hawkins (author),Guard Brothers | The Uninvited (2009 film)
test,Rewrite-all keyword,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,The Uninvited (2009 film) | Magic Magic (2013 film) | Guard Brothers | Movie 43 | The Lost Tribe (2010 film),Guard Brothers | The Uninvited (2009 film)
test,Rewrite-all entity,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,entity_expand,1.0,1.0,0.8772153153380493,1.46,0.04,2,The Uninvited (2009 film) | Movie 43 | Magic Magic (2013 film) | Guard Brothers | Sucker Punch (2011 film),Guard Brothers | The Uninvited (2009 film)
test,Train-best fixed trace,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,The Uninvited (2009 film) | Magic Magic (2013 film) | Guard Brothers | Movie 43 | The Lost Tribe (2010 film),Guard Brothers | The Uninvited (2009 film)
test,Multi-step FQI,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,The Uninvited (2009 film) | Magic Magic (2013 film) | Guard Brothers | Movie 43 | The Lost Tribe (2010 film),Guard Brothers | The Uninvited (2009 film)
test,Oracle two-step,5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,stop,1.0,1.0,1.0,1.5,0.0,1,The Uninvited (2009 film) | Guard Brothers | Movie 43 | Sucker Punch (2011 film) | Paula Hawkins (author),Guard Brothers | The Uninvited (2009 film)
test,Vanilla BM25,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,stop,1.0,1.0,1.0,1.5,0.0,1,University of Debrecen | Mehran University of Engineering and Technology | Abdul Rehman Memon | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Rewrite-all keyword,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,University of Debrecen | Mehran University of Engineering and Technology | Shahid U. H. Qureshi | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Rewrite-all entity,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,entity_expand,1.0,1.0,1.0,1.475,0.025,2,University of Debrecen | Mehran University of Engineering and Technology | Shahid U. H. Qureshi | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Train-best fixed trace,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,University of Debrecen | Mehran University of Engineering and Technology | Shahid U. H. Qureshi | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Multi-step FQI,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,stop,1.0,1.0,1.0,1.5,0.0,1,University of Debrecen | Mehran University of Engineering and Technology | Abdul Rehman Memon | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Oracle two-step,5a7b9fac554299294a54aa2f,Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,stop,1.0,1.0,1.0,1.5,0.0,1,University of Debrecen | Mehran University of Engineering and Technology | Abdul Rehman Memon | Ahmed Raza Khan (Pakistan) | Mohammad Aslam Uqaili,Mehran University of Engineering and Technology | University of Debrecen
test,Vanilla BM25,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,stop,1.0,1.0,1.0,1.5,0.0,1,Jeff Rona | Veeram (2016 film) | Ileana Sonnabend | Mass media in Canada | Skin cancer in horses,Jeff Rona | Veeram (2016 film)
test,Rewrite-all keyword,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Jeff Rona | Veeram (2016 film) | Ileana Sonnabend | Uterine cancer | Skin cancer in horses,Jeff Rona | Veeram (2016 film)
test,Rewrite-all entity,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,entity_expand,1.0,1.0,0.9197207891481876,1.47,0.03,2,Jeff Rona | Ileana Sonnabend | Veeram (2016 film) | Uterine cancer | Lesedi La Rona,Jeff Rona | Veeram (2016 film)
test,Train-best fixed trace,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Jeff Rona | Veeram (2016 film) | Ileana Sonnabend | Uterine cancer | Skin cancer in horses,Jeff Rona | Veeram (2016 film)
test,Multi-step FQI,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,entity_expand -> entity_expand,1.0,1.0,1.0,1.445,0.055,3,Jeff Rona | Veeram (2016 film) | Ileana Sonnabend | Uterine cancer | Lesedi La Rona,Jeff Rona | Veeram (2016 film)
test,Oracle two-step,5ab7022f5542995eadef010e,What type of media does Jeff Rona and Veeram have in common?,stop,1.0,1.0,1.0,1.5,0.0,1,Jeff Rona | Veeram (2016 film) | Ileana Sonnabend | Mass media in Canada | Skin cancer in horses,Jeff Rona | Veeram (2016 film)
test,Vanilla BM25,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Friedrich Ratzel | Nine-Hour Movement | History of Corsica | Rudolf Kjellén | Black Power movement,Friedrich Ratzel | Lebensraum
test,Rewrite-all keyword,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,keyword_compress,1.0,1.0,0.8503449055347546,1.48,0.02,2,Friedrich Ratzel | Rudolf Kjellén | History of Corsica | Nine-Hour Movement | Lebensraum,Friedrich Ratzel | Lebensraum
test,Rewrite-all entity,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,entity_expand,1.0,1.0,0.8503449055347546,1.47,0.03,2,Friedrich Ratzel | Rudolf Kjellén | History of Corsica | Nine-Hour Movement | Lebensraum,Friedrich Ratzel | Lebensraum
test,Train-best fixed trace,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,keyword_compress -> stop,1.0,1.0,0.8503449055347546,1.48,0.02,2,Friedrich Ratzel | Rudolf Kjellén | History of Corsica | Nine-Hour Movement | Lebensraum,Friedrich Ratzel | Lebensraum
test,Multi-step FQI,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,entity_expand -> stop,1.0,1.0,0.8503449055347546,1.47,0.03,2,Friedrich Ratzel | Rudolf Kjellén | History of Corsica | Nine-Hour Movement | Lebensraum,Friedrich Ratzel | Lebensraum
test,Oracle two-step,5a8732505542991e77181713,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,keyword_compress -> stop,1.0,1.0,0.8503449055347546,1.48,0.02,2,Friedrich Ratzel | Rudolf Kjellén | History of Corsica | Nine-Hour Movement | Lebensraum,Friedrich Ratzel | Lebensraum
test,Vanilla BM25,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,stop,1.0,1.0,1.0,1.5,0.0,1,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Rewrite-all keyword,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Rewrite-all entity,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,entity_expand,1.0,1.0,1.0,1.455,0.045,2,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Train-best fixed trace,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Multi-step FQI,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,entity_expand -> stop,1.0,1.0,1.0,1.455,0.045,2,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Oracle two-step,5abbf8bc5542993f40c73c35,Are both Viken Babikian and Don Manoukian American ?,stop,1.0,1.0,1.0,1.5,0.0,1,Viken Babikian | Don Manoukian | Nouvelle Star (season 6),Don Manoukian | Viken Babikian
test,Vanilla BM25,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",stop,1.0,1.0,1.0,1.5,0.0,1,James Dean | Giant (1956 film) | Our Boys | Rick Carter | John Malkovich filmography,Giant (1956 film) | James Dean
test,Rewrite-all keyword,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",keyword_compress,1.0,0.5,0.6934264036172708,1.23,0.02,2,Our Boys | Giant (1956 film) | James Dean | Benicio del Toro | John Malkovich filmography,Giant (1956 film) | James Dean
test,Rewrite-all entity,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",entity_expand,1.0,1.0,1.0,1.455,0.045,2,James Dean | Giant (1956 film) | Our Boys | Benicio del Toro | Nay Toe,Giant (1956 film) | James Dean
test,Train-best fixed trace,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",keyword_compress -> stop,1.0,0.5,0.6934264036172708,1.23,0.02,2,Our Boys | Giant (1956 film) | James Dean | Benicio del Toro | John Malkovich filmography,Giant (1956 film) | James Dean
test,Multi-step FQI,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",keyword_compress -> stop,1.0,0.5,0.6934264036172708,1.23,0.02,2,Our Boys | Giant (1956 film) | James Dean | Benicio del Toro | John Malkovich filmography,Giant (1956 film) | James Dean
test,Oracle two-step,5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",stop,1.0,1.0,1.0,1.5,0.0,1,James Dean | Giant (1956 film) | Our Boys | Rick Carter | John Malkovich filmography,Giant (1956 film) | James Dean
test,Vanilla BM25,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,Jim Davis (actor) | Chris Distefano | The Cowboys (TV series) | Ashish Sharma | Saurav Gurjar,Jim Davis (actor) | The Cowboys (TV series)
test,Rewrite-all keyword,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,Jim Davis (actor) | Chris Distefano | The Cowboys (TV series) | Emile Czaja | Ashish Sharma,Jim Davis (actor) | The Cowboys (TV series)
test,Rewrite-all entity,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",entity_expand,1.0,1.0,1.0,1.475,0.025,2,The Cowboys (TV series) | Jim Davis (actor) | Chris Distefano | Ashish Sharma | Saurav Gurjar,Jim Davis (actor) | The Cowboys (TV series)
test,Train-best fixed trace,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Jim Davis (actor) | Chris Distefano | The Cowboys (TV series) | Emile Czaja | Ashish Sharma,Jim Davis (actor) | The Cowboys (TV series)
test,Multi-step FQI,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",keyword_compress -> feedback_expand,1.0,0.5,0.6934264036172708,1.185,0.065,3,Chris Distefano | Jim Davis (actor) | The Cowboys (TV series) | Ali Asgar (actor) | Ashish Sharma,Jim Davis (actor) | The Cowboys (TV series)
test,Oracle two-step,5a75f32055429976ec32bcb7,"This actor born August 26, 1909 stared in the tv show "" The Cowboys "".",stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,Jim Davis (actor) | Chris Distefano | The Cowboys (TV series) | Ashish Sharma | Saurav Gurjar,Jim Davis (actor) | The Cowboys (TV series)
test,Vanilla BM25,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,stop,1.0,1.0,1.0,1.5,0.0,1,Borzoi | Rampur Greyhound | Greyhound Lines | Daranghati Sanctuary | Babesia canis,Borzoi | Rampur Greyhound
test,Rewrite-all keyword,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Borzoi | Rampur Greyhound | Common Platt Greyhound Track | Daranghati Sanctuary | Greyhound Lines,Borzoi | Rampur Greyhound
test,Rewrite-all entity,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,entity_expand,1.0,1.0,1.0,1.47,0.03,2,Borzoi | Rampur Greyhound | Common Platt Greyhound Track | Daranghati Sanctuary | Greyhound Lines,Borzoi | Rampur Greyhound
test,Train-best fixed trace,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Borzoi | Rampur Greyhound | Common Platt Greyhound Track | Daranghati Sanctuary | Greyhound Lines,Borzoi | Rampur Greyhound
test,Multi-step FQI,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,decompose -> feedback_expand,1.0,1.0,1.0,1.43,0.07,4,Borzoi | Rampur Greyhound | Common Platt Greyhound Track | Daranghati Sanctuary | Greyhound Lines,Borzoi | Rampur Greyhound
test,Oracle two-step,5a776bc855429966f1a36d3a,What do the Rampur Greyhound and Borzoi have in common?,stop,1.0,1.0,1.0,1.5,0.0,1,Borzoi | Rampur Greyhound | Greyhound Lines | Daranghati Sanctuary | Babesia canis,Borzoi | Rampur Greyhound
test,Vanilla BM25,5ae35b035542992e3233c3ae,William Bromley-Davenport held political office under the Prime Minister who was of which party?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,William Bromley-Davenport (British Army officer) | Deputy Prime Minister of Pakistan | Han Myeong-sook | Abd Allah Siraj | Prime Minister of Zimbabwe,Arthur Balfour | William Bromley-Davenport (British Army officer)
test,Rewrite-all keyword,5ae35b035542992e3233c3ae,William Bromley-Davenport held political office under the Prime Minister who was of which party?,keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,William Bromley-Davenport (British Army officer) | Deputy Prime Minister of Pakistan | Han Myeong-sook | Abd Allah Siraj | Deputy Prime Minister of Malaysia,Arthur Balfour | William Bromley-Davenport (British Army officer)
test,Rewrite-all entity,5ae35b035542992e3233c3ae,William Bromley-Davenport held political office under the Prime Minister who was of which party?,entity_expand,0.5,1.0,0.6131471927654584,0.96,0.04,2,William Bromley-Davenport (British Army officer) | Deputy Prime Minister of Pakistan | Han Myeong-sook | Deputy Prime Minister of Malaysia | Office of the Prime Minister (Canada),Arthur Balfour | William Bromley-Davenport (British Army officer)
